,DATE,TEMP,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
2964,24-04-2014,48.6,22.8,10,8,64,35,0,0
2965,25-04-2014,53.8,29,10,5.5,74,37,0,0
2966,26-04-2014,58.3,29.1,10,6.2,72,41,0,0
2967,27-04-2014,52.7,28.5,10,16.4,61,44,T,0
2968,28-04-2014,47.4,18.5,10,19.2,56,42,0,0
2969,29-04-2014,45.2,19.9,10,23.3,53,40,T,0
2970,30-04-2014,43,22,10,21.5,54,37,0,0
2971,01-05-2014,47.6,19,10,14.6,64,37,0,0
2972,02-05-2014,54.5,23.8,10,7,78,34,0,0
2973,03-05-2014,61.9,31.6,10,6.8,84,43,0,0
2974,04-05-2014,66.4,28.1,10,7.9,85,48,0,0
2975,05-05-2014,62.1,28.8,10,6.2,78,45,0,0
2976,06-05-2014,59.5,33.9,10,4.9,77,45,T,0
2977,07-05-2014,56.7,40.6,10,7.3,66,44,0.76,T
2978,08-05-2014,44.7,37.4,10,8.1,53,39,0.61,0
2979,09-05-2014,43.2,38.8,6.8,2.9,63,36,0.12,0
2980,10-05-2014,50.8,36.8,10,5.1,64,37,0.04,0
2981,11-05-2014,41,36.4,5.6,11.3,54,33,1.97,3.8
2982,12-05-2014,35.7,28.4,7.6,13.1,47,32,0.2,1.8
2983,13-05-2014,39.6,23.6,10,8.8,54,29,0,0
2984,14-05-2014,46.2,27,10,8.3,61,33,0,0
2985,15-05-2014,50.1,33.8,10,5.6,68,44,0,0
2986,16-05-2014,52,39.6,10,7.5,62,44,0.01,0
2987,17-05-2014,52,44.7,9.9,4.4,66,45,0.06,0
2988,18-05-2014,57,46.8,9.3,5.7,76,43,T,0
2989,19-05-2014,64.8,42.4,10,5,78,51,0,0
2990,20-05-2014,63.7,45.8,10,6.9,74,56,0,0
2991,21-05-2014,61.3,49.2,10,6.9,72,55,0.31,0
2992,22-05-2014,59.6,50.6,10,6.8,70,51,0.18,0
2993,23-05-2014,58.5,50.3,9.9,6.9,70,48,0.2,0
2994,24-05-2014,58.3,52.6,9.3,3.7,70,53,0.13,0
2995,25-05-2014,61.3,49.8,10,5.3,72,51,0.05,0
2996,26-05-2014,60.6,45.9,10,5.6,75,52,0,0
2997,27-05-2014,64.8,47.8,10,4.2,86,51,T,0
2998,28-05-2014,68.3,49.7,10,3.9,87,51,0,0
2999,29-05-2014,69.5,48.4,10,6.1,86,53,T,0
3000,30-05-2014,66,51.4,9.9,7.4,77,60,0.1,0
3001,31-05-2014,60,53.1,8.8,3.5,80,51,0.02,0
3002,01-06-2014,65.3,50.2,10,6.1,82,54,0,0
3003,02-06-2014,64.9,47.9,10,5.3,78,52,0,0
3004,03-06-2014,69.8,47.3,10,6.4,91,52,0,0
3005,04-06-2014,67.5,48.5,9.3,6,82,53,0,0
3006,05-06-2014,65.7,44.8,10,6.5,79,51,0,0
3007,06-06-2014,65.8,44.5,9.9,7.9,81,52,T,0
3008,07-06-2014,59.8,49.6,10,7.8,66,51,0.02,0
3009,08-06-2014,57.9,49.9,10,7.4,71,50,0.49,0
3010,09-06-2014,54.8,36.3,10,10.6,73,40,0,0
3011,10-06-2014,62.5,39.3,10,4.4,86,43,0,0
3012,11-06-2014,71.8,40.2,10,7.7,83,52,0.01,0
3013,12-06-2014,59.2,49.4,9,5.2,74,50,0.08,0
3014,13-06-2014,65.6,48.2,10,5.9,90,48,0,0
3015,14-06-2014,68.3,39.3,10,7.4,82,52,T,0
3016,15-06-2014,57.1,42.1,9.9,4,77,43,0,0
3017,16-06-2014,66.9,38.7,10,5.1,88,47,0,0
3018,17-06-2014,72.1,39.8,10,4.6,88,52,0,0
3019,18-06-2014,67,38.2,10,7.7,83,55,0.11,0
3020,19-06-2014,59.9,44.5,9.8,8.2,81,47,T,0
3021,20-06-2014,68.1,40.4,10,5.6,86,49,0,0
3022,21-06-2014,71.4,44.6,10,3.7,86,56,T,0
3023,22-06-2014,66.8,50.5,10,6.3,78,57,0.05,0
3024,23-06-2014,62.7,48.4,10,5,77,51,0.05,0
3025,24-06-2014,64.7,53.1,10,3.7,77,58,0.01,0
3026,25-06-2014,67.3,55.7,9.8,5,84,55,0.11,0
3027,26-06-2014,69.8,52.3,9.9,5.5,89,54,0,0
3028,27-06-2014,70.3,49.3,10,6.4,80,60,0.06,0
3029,28-06-2014,66.4,44.1,10,4.1,85,52,0,0
3030,29-06-2014,72.7,40.5,10,7.1,90,54,0,0
3031,30-06-2014,76.8,45,10,7.7,87,58,0,0
3032,01-07-2014,66.5,40.4,10,6.1,77,53,0,0
3033,02-07-2014,68.2,46.3,10,6.2,79,53,0,0
3034,03-07-2014,69.7,51.8,9.9,5.7,85,54,0,0
3035,04-07-2014,74.5,51,10,5,93,60,0.03,0
3036,05-07-2014,73.5,47.5,10,5.8,94,55,0,0
3037,06-07-2014,78.7,46.1,9.8,4.4,96,56,T,0
3038,07-07-2014,76.6,51.3,9.8,4.6,99,58,T,0
3039,08-07-2014,69.5,56.4,10,6.5,81,62,0,0
3040,09-07-2014,71.6,57.6,9.7,4.3,83,58,0.01,0
3041,10-07-2014,75.6,54.1,9.9,5.3,93,57,T,0
3042,11-07-2014,77.2,55,10,6.1,87,66,0.24,0
3043,12-07-2014,68.1,60.9,9.5,6.8,81,63,0.35,0
3044,13-07-2014,70.4,58.6,10,3.9,85,58,0.03,0
3045,14-07-2014,70.7,55.5,10,5.5,84,58,0.03,0
3046,15-07-2014,65.4,55.7,9.8,6.4,77,58,0.37,0
3047,16-07-2014,64.4,58.1,9.8,6,72,59,0.25,0
3048,17-07-2014,62.2,54.6,8.5,3.1,77,57,0,0
3049,18-07-2014,69.3,53.3,9.8,5.1,87,54,0.02,0
3050,19-07-2014,74.2,49.9,10,4.1,93,55,0,0
3051,20-07-2014,79.4,46.2,10,4.2,94,61,0.03,0
3052,21-07-2014,77.1,50.8,9.9,5.7,94,60,0,0
3053,22-07-2014,79,50.1,10,4.6,91,61,0,0
3054,23-07-2014,75.1,59.5,9.2,6.2,89,66,0,0
3055,24-07-2014,77.5,51.9,10,5.5,95,63,0,0
3056,25-07-2014,77.3,55,10,6.7,85,62,0.11,0
3057,26-07-2014,71.5,53.4,10,6,84,59,0.07,0
3058,27-07-2014,70.4,56.4,10,7.4,83,60,0.01,0
3059,28-07-2014,72,57.2,9.8,5.7,84,58,0,0
3060,29-07-2014,70.5,56.6,9.8,7.6,83,60,0.53,0
3061,30-07-2014,60.7,57.9,9.6,6.1,63,59,0.96,0
3062,31-07-2014,64.2,54.7,9.1,3.5,79,58,0,0
3063,01-08-2014,69.1,48.4,9.8,4.7,81,53,0,0
3064,02-08-2014,70.4,48.1,9.5,3.5,83,53,0,0
3065,03-08-2014,72.4,52.9,9.7,5.6,87,56,0,0
3066,04-08-2014,73.5,53.4,9.7,4.8,86,59,0,0
3067,05-08-2014,71.2,53.4,9.8,5.8,86,61,0.1,0
3068,06-08-2014,71,54.4,9.6,4.3,87,57,0,0
3069,07-08-2014,70.2,54.3,9.8,5.6,83,58,T,0
3070,08-08-2014,68.8,51,10,4.5,83,53,T,0
3071,09-08-2014,72.1,51,9.7,3.8,85,58,0.08,0
3072,10-08-2014,67.9,52.2,10,5.3,82,56,0.02,0
3073,11-08-2014,69.4,49.9,9.5,5,85,53,0,0
3074,12-08-2014,72.2,48.5,9.5,4.2,89,53,0,0
3075,13-08-2014,75.3,48.4,9.8,5.4,90,57,0,0
3076,14-08-2014,76.1,52.9,10,5.3,86,67,0.01,0
3077,15-08-2014,69.4,55.5,9.7,5.3,90,58,0.03,0
3078,16-08-2014,73.6,49.5,9.3,4.6,93,55,0,0
3079,17-08-2014,76.9,44.7,9,4.9,93,55,0,0
3080,18-08-2014,73.4,44.7,9.6,5.1,91,56,0,0
3081,19-08-2014,70.8,49.9,9.7,5.3,86,56,0,0
3082,20-08-2014,74.1,51.7,9.5,5.4,89,62,T,0
3083,21-08-2014,71.9,50.1,9.6,6,84,57,0.01,0
3084,22-08-2014,67.2,56.1,10,3.6,75,61,0.01,0
3085,23-08-2014,64.2,56.6,9.7,3.3,76,59,0.05,0
3086,24-08-2014,65.8,46.4,9.8,5.6,82,48,0,0
3087,25-08-2014,66.8,47.2,9.9,6.2,78,55,0.06,0
3088,26-08-2014,65.8,54,9.8,6.1,79,55,0.01,0
3089,27-08-2014,65.5,54.8,10,4.7,78,58,T,0
3090,28-08-2014,60.9,51.9,10,6.2,68,51,0.03,0
3091,29-08-2014,61.4,50.1,10,5.1,80,48,0.13,0
3092,30-08-2014,64.5,51.3,9,3.6,85,50,T,0
3093,31-08-2014,64.8,50.4,9.9,7.8,76,57,0.04,0
3094,01-09-2014,63.3,48,9.3,4.3,79,50,0,0
3095,02-09-2014,63.7,46.7,9,3.4,85,46,0,0
3096,03-09-2014,72.1,45.1,9.6,4.7,94,50,0,0
3097,04-09-2014,69,40.8,10,5.6,81,57,T,0
3098,05-09-2014,56.9,46.8,9.7,7.2,66,49,0.16,0
3099,06-09-2014,56.5,50.7,8.6,4.1,72,48,T,0
3100,07-09-2014,62.9,51,8.9,3.1,84,48,0,0
3101,08-09-2014,67.6,45.8,9.8,5.2,82,51,0,0
3102,09-09-2014,65.2,51.2,10,6.3,73,59,0.19,0
3103,10-09-2014,57.9,51.4,10,4.8,69,51,0.22,0
3104,11-09-2014,51.8,46,7.6,8.8,64,40,0.14,0
3105,12-09-2014,39.1,32.9,8.6,7,46,35,0.06,0
3106,13-09-2014,46.3,36.4,9,3.2,73,31,0,0
3107,14-09-2014,60.3,41.7,9.7,4.5,84,42,0,0
3108,15-09-2014,59.8,43.4,10,6.9,71,47,0,0
3109,16-09-2014,64.3,45.1,8.8,3.7,90,45,0,0
3110,17-09-2014,69.6,42.6,9.2,4.4,90,51,0,0
3111,18-09-2014,67.8,45.7,9,3.7,88,48,0,0
3112,19-09-2014,70,43.7,9.7,4.5,85,51,T,0
3113,20-09-2014,68.4,48.2,9.5,4.5,80,52,T,0
3114,21-09-2014,66,45,10,5.1,72,58,T,0
3115,22-09-2014,62.5,49,10,4.8,77,54,0.07,0
3116,23-09-2014,64.6,46.6,9.7,4.3,81,55,0,0
3117,24-09-2014,66.9,45.5,9.2,4,84,49,0,0
3118,25-09-2014,67.8,44.8,8.8,5.1,87,49,0,0
3119,26-09-2014,68.4,44.5,9.4,4.7,87,49,0,0
3120,27-09-2014,69.2,43.5,9.5,4.6,85,50,0,0
3121,28-09-2014,65.4,46.7,9.2,8.4,76,52,0.01,0
3122,29-09-2014,59,49.3,9.8,6.3,68,49,0.36,0
3123,30-09-2014,52.8,42,9.6,8.7,69,42,0.07,0
3124,01-10-2014,53.1,40.7,10,6.8,63,44,0.09,0
3125,02-10-2014,47.6,37.2,10,4.5,66,37,0,0
3126,03-10-2014,46.6,29.5,10,7.5,57,35,0,0
3127,04-10-2014,49.2,34.6,9.8,4.3,74,33,0,0
3128,05-10-2014,58.9,36.2,9.9,4.7,75,41,0,0
3129,06-10-2014,58.1,36.6,10,5.1,78,40,0,0
3130,07-10-2014,62.4,36.7,9.8,4.1,77,43,0,0
3131,08-10-2014,58.6,39.2,10,4.1,76,44,0,0
3132,09-10-2014,56.9,41.3,9.5,6.2,62,48,0.59,0
3133,10-10-2014,50.8,46.6,9.5,6.6,57,48,0.09,0
3134,11-10-2014,50.1,44.1,7,2.6,70,39,T,0
3135,12-10-2014,54.6,39.5,10,7.3,61,45,T,0
3136,13-10-2014,47.4,30.6,10,8.8,65,37,0,0
3137,14-10-2014,49.2,32.5,9.2,2.6,76,33,0,0
3138,15-10-2014,54,35.8,9.8,2.7,70,35,0,0
3139,16-10-2014,60.1,33.1,9.9,5.3,70,42,0,0
3140,17-10-2014,50.8,32.4,9.9,3.8,63,35,0,0
3141,18-10-2014,49.1,34.2,9.9,3.1,67,35,0,0
3142,19-10-2014,56.3,38.2,9.8,3,76,38,0,0
3143,20-10-2014,56,37,9.4,3,75,38,0,0
3144,21-10-2014,58,39.1,9.6,3.6,77,40,0,0
3145,22-10-2014,58.2,40.9,10,4.8,70,47,0.02,0
3146,23-10-2014,53.4,36.3,9.7,3.9,74,36,0,0
3147,24-10-2014,59.1,34.5,9.6,4,79,43,0,0
3148,25-10-2014,58.6,29.9,9.6,4.5,78,36,0,0
3149,26-10-2014,62.4,30.3,10,5.8,78,45,0,0
3150,27-10-2014,53.1,28.5,10,11.7,65,41,0.01,0
3151,28-10-2014,42.7,22,10,3.7,58,32,0,0
3152,29-10-2014,46.6,23.8,10,2.7,71,28,0,0
3153,30-10-2014,52.9,25.7,10,6.2,63,37,0,0
3154,31-10-2014,42.8,27.4,10,5.5,53,30,0,0
3155,01-11-2014,42.3,29.4,10,2,62,32,0,0
3156,02-11-2014,48.1,33.7,10,3.2,66,34,0,0
3157,03-11-2014,44.9,34.7,10,7.9,52,36,0.57,T
3158,04-11-2014,38.6,27.8,9.2,5.4,58,25,0,0
3159,05-11-2014,45.6,25.6,10,5,63,33,0,0
3160,06-11-2014,45.3,30.7,10,3.6,64,30,0,0
3161,07-11-2014,50.4,31.7,10,6.3,70,39,T,0
3162,08-11-2014,45.1,36.4,9.2,6.9,61,31,0.1,0
3163,09-11-2014,46.2,35.5,9.9,2.5,65,37,0,0
3164,10-11-2014,51,23.3,9.4,13.8,61,19,T,T
3165,11-11-2014,15.9,6.7,7.6,7.5,19,8,0.06,2
3166,12-11-2014,4.6,-0.9,4.2,6.3,10,0,0.1,2.4
3167,13-11-2014,0.6,-3.8,9,2.4,11,-4,0.01,0.1
3168,14-11-2014,11.2,3.4,10,1.6,27,5,0,0
3169,15-11-2014,17.8,12.3,6.7,3.7,25,12,0.04,0.7
3170,16-11-2014,10.2,3.9,9.1,4.4,37,-2,T,T
3171,17-11-2014,16.9,5.7,10,5,39,6,0,0
3172,18-11-2014,24,9.9,10,2.7,52,9,0,0
3173,19-11-2014,36.2,18.8,10,4.1,47,30,0,0
3174,20-11-2014,32.2,20.8,10,1.8,50,18,0,0
3175,21-11-2014,38.8,24.9,10,2.3,56,25,0,0
3176,22-11-2014,36.4,23.2,10,3.4,48,23,0,0
3177,23-11-2014,40.8,20.8,10,14.3,47,28,T,T
3178,24-11-2014,34.2,10.2,10,12.4,44,28,0,0
3179,25-11-2014,27.6,15.1,10,5.5,51,18,0,0
3180,26-11-2014,35,21.8,10,9.9,49,28,T,T
3181,27-11-2014,31.8,22.2,9.1,3.2,65,21,0,0
3182,28-11-2014,52.2,18.7,10,9.9,63,35,0,0
3183,29-11-2014,59.3,11.8,10,13.1,69,40,0,0
3184,30-11-2014,43,12.2,9.9,12.8,59,20,T,T
3185,01-12-2014,22.9,12.4,10,4.3,37,19,T,T
3186,02-12-2014,40.5,18.3,10,6,63,20,0,0
3187,03-12-2014,34.9,18.6,10,4.8,51,26,0,0
3188,04-12-2014,32.1,21.1,10,3.1,48,24,0,0
3189,05-12-2014,39.7,26.1,10,1.8,61,27,0,0
3190,06-12-2014,35.2,25.5,10,3.4,45,29,0,0
3191,07-12-2014,36.2,25.6,10,2.5,60,24,0,0
3192,08-12-2014,37.2,21.6,10,2.7,57,23,0,0
3193,09-12-2014,32.8,21.2,10,3.2,46,22,0,0
3194,10-12-2014,37.6,16.9,10,1.6,60,21,0,0
3195,11-12-2014,39.4,18.6,10,3.1,61,21,0,0
3196,12-12-2014,39.6,19.8,10,2,62,22,0,0
3197,13-12-2014,41.2,21.1,10,2.3,57,32,0,0
3198,14-12-2014,34.9,24,9.8,6.4,44,28,0.01,T
3199,15-12-2014,34.9,24.9,9.2,10.2,47,30,0,0
3200,16-12-2014,25.2,16.8,10,5.7,37,15,0,0
3201,17-12-2014,26.5,19.5,10,1.5,42,18,0,0
3202,18-12-2014,29.8,21.3,9.9,1.7,45,17,0,0
3203,19-12-2014,31,21.1,8.8,2.9,47,17,0,0
3204,20-12-2014,30.9,16.2,10,2.4,51,21,0,0
3205,21-12-2014,33.5,19.3,10,4.4,55,23,T,0
3206,22-12-2014,37,22.4,9.7,11.3,49,32,T,T
3207,23-12-2014,32.8,11.3,10,20.3,38,25,0,0
3208,24-12-2014,23.4,8.4,10,3.9,42,13,0,0
3209,25-12-2014,30.1,18.7,8.5,6.2,38,22,0.33,5
3210,26-12-2014,20.2,15.8,4.1,6.7,25,16,0.15,3
3211,27-12-2014,12.2,8.3,6.8,2.8,28,-1,T,0.1
3212,28-12-2014,12.9,7.5,10,2.4,31,5,0,0
3213,29-12-2014,14.8,8.3,6.9,7.2,21,7,0.09,1.2
3214,30-12-2014,1.8,-3.8,4.8,5.4,10,-6,0.06,0.9
3215,31-12-2014,-4.5,-9,9.8,1.2,31,-16,0,0
3216,01-01-2015,9.7,0.6,10,2.9,36,-3,0,0
3217,02-01-2015,21.7,13.1,10,2.3,39,12,0,0
3218,03-01-2015,17.5,13.2,8.7,4.6,28,8,0.03,1
3219,04-01-2015,6.6,1.8,10,3.6,24,4,T,T
3220,05-01-2015,9.5,4.8,10,4.4,59,2,0,0
3221,06-01-2015,32.2,26.1,8.7,6.8,55,25,0,0
3222,07-01-2015,21.8,17.7,7.8,7.5,39,14,0.01,0.1
3223,08-01-2015,24.7,18,9.4,6.1,47,15,0,0
3224,09-01-2015,21.4,16.4,9.5,7.5,28,16,T,T
3225,10-01-2015,24.6,21,4.7,2.2,45,20,0,0
3226,11-01-2015,30.8,24.9,9.3,3.1,42,22,0.01,T
3227,12-01-2015,25,22.6,6.3,6.1,35,20,0.06,0.7
3228,13-01-2015,23.9,20.8,4.1,1.5,36,21,T,T
3229,14-01-2015,30.1,23.9,9.7,3.8,41,27,T,T
3230,15-01-2015,27.4,21.5,7.3,1.8,50,17,0,0
3231,16-01-2015,32.2,21,10,3.5,56,23,0,0
3232,17-01-2015,45.4,18.3,10,12.3,57,39,0,0
3233,18-01-2015,41.6,17,10,5.7,63,27,0,0
3234,19-01-2015,45.1,24.9,10,7.3,60,34,0,0
3235,20-01-2015,35.9,22.6,10,6.7,47,24,T,T
3236,21-01-2015,29.7,18.4,9.6,5,36,27,T,0.2
3237,22-01-2015,24.8,11.7,10,2.5,41,10,0,0
3238,23-01-2015,30.8,13.1,10,2.1,53,17,0,0
3239,24-01-2015,33.6,19.6,10,5.5,56,19,0,0
3240,25-01-2015,40.9,25.3,10,6.2,64,25,0,0
3241,26-01-2015,46,27,10,4.1,75,28,0,0
3242,27-01-2015,49.5,24.4,10,2.5,72,27,0,0
3243,28-01-2015,51,22.9,10,9,61,36,0,0
3244,29-01-2015,42.4,26.4,10,9,53,37,T,0
3245,30-01-2015,34.9,23.5,10,3.4,49,26,0,0
3246,31-01-2015,37.6,26.3,10,3,44,32,T,T
3247,01-02-2015,28.1,20.9,9.8,7.4,38,22,0.01,0.2
3248,02-02-2015,26.4,17.1,10,4.1,57,17,0,0
3249,03-02-2015,42.7,21.6,10,6.8,65,30,0,0
3250,04-02-2015,35.9,20.8,7.8,8,52,23,0.24,3.6
3251,05-02-2015,25.1,18.6,8.3,1.1,56,16,0,0
3252,06-02-2015,42,28.8,9.8,3.1,63,31,0,0
3253,07-02-2015,52.5,20.4,10,7.9,71,29,0,0
3254,08-02-2015,55.7,20.7,10,9.8,68,47,0,0
3255,09-02-2015,46.2,22.6,10,5.2,67,30,0,0
3256,10-02-2015,50.6,23.7,9.8,9.4,60,42,0,0
3257,11-02-2015,42.1,26.8,10,7.7,52,36,T,0
3258,12-02-2015,37.3,24.7,10,3.7,61,26,0,0
3259,13-02-2015,47,24.2,10,3.6,64,30,0,0
3260,14-02-2015,43.7,23.9,10,3.2,57,26,0,0
3261,15-02-2015,35.4,25.3,8.9,5,45,27,0.06,0.1
3262,16-02-2015,29.5,24.5,7.6,4.8,38,25,0.04,0.7
3263,17-02-2015,26.4,16.4,9.5,6.1,43,16,0,0
3264,18-02-2015,31.2,17.3,10,5.2,51,21,0,0
3265,19-02-2015,38.1,20.7,10,4.1,67,23,0,0
3266,20-02-2015,44.6,20.7,10,6.9,55,31,T,0
3267,21-02-2015,30.5,26.9,5.9,5.5,36,19,0.38,5.4
3268,22-02-2015,14.3,9.3,4.1,7.6,21,10,0.2,2.5
3269,23-02-2015,9.6,5,7.4,2.5,19,3,0.01,0.7
3270,24-02-2015,18.3,11.5,8.7,2.8,48,7,0,0
3271,25-02-2015,33.9,21.6,10,7.9,49,27,T,0.1
3272,26-02-2015,19.9,12.6,7.3,9.1,31,13,0.06,1.5
3273,27-02-2015,11,6.6,5.3,4.3,20,6,0.09,2.2
3274,28-02-2015,12.6,5.9,9.6,2.3,31,4,T,T
3275,01-03-2015,20.7,14.5,9,3.1,28,14,0.02,0.2
3276,02-03-2015,25.2,18.6,7.7,3.2,41,23,T,T
3277,03-03-2015,27.9,19.3,7.8,8.3,44,17,0.08,1.8
3278,04-03-2015,14.7,9.5,5.9,4.9,22,10,0.08,1.8
3279,05-03-2015,14,6.3,9.9,4.3,42,3,0,0
3280,06-03-2015,30.4,15.9,10,1.3,53,20,0,0
3281,07-03-2015,38.2,20.9,10,1.3,56,21,0,0
3282,08-03-2015,40,25,10,5.2,52,27,0,0
3283,09-03-2015,40.9,26.4,10,2.3,62,24,0,0
3284,10-03-2015,46.2,23.3,10,3.2,65,26,0,0
3285,11-03-2015,46.9,24.8,10,4.5,65,27,0,0
3286,12-03-2015,52,24.8,9.9,2.7,69,36,0,0
3287,13-03-2015,51.8,31.7,10,6.2,62,47,T,0
3288,14-03-2015,47.1,27.6,10,4.2,66,29,0,0
3289,15-03-2015,54.5,26.8,10,3.2,79,37,0,0
3290,16-03-2015,60.1,28.5,10,6.5,80,42,0,0
3291,17-03-2015,47.5,32.7,10,10.3,58,35,T,0
3292,18-03-2015,42.5,30.9,10,4.4,64,34,T,0
3293,19-03-2015,48.4,33.6,10,6,58,42,0.01,0
3294,20-03-2015,44.1,27.3,10,3.3,68,25,0,0
3295,21-03-2015,51.4,20.9,10,4.9,72,30,0,0
3296,22-03-2015,55.1,21.5,10,4,72,37,0,0
3297,23-03-2015,50.8,28.7,10,5.8,68,36,T,0
3298,24-03-2015,50.3,23.2,10,10.9,64,40,0,0
3299,25-03-2015,44.5,28.1,9.6,9,53,36,0.02,T
3300,26-03-2015,39.5,29.1,7.9,4.7,64,28,T,0
3301,27-03-2015,52,29.5,10,4.4,74,36,T,0
3302,28-03-2015,60.3,28.6,10,5.3,80,37,0,0
3303,29-03-2015,58.3,22.4,10,10.6,69,47,0,0
3304,30-03-2015,52.8,25.4,10,4.4,75,33,0,0
3305,31-03-2015,57.3,22.1,10,5.2,80,35,0,0
3306,01-04-2015,59.9,25.1,10,6.3,70,45,T,0
3307,02-04-2015,41.8,27.4,8.7,7.4,57,32,0.2,0.5
3308,03-04-2015,33.9,26.6,7.6,5.4,50,27,T,T
3309,04-04-2015,40.8,22.8,10,5.2,62,25,0,0
3310,05-04-2015,50.5,21.4,10,6.1,76,30,0,0
3311,06-04-2015,56.3,20.3,10,7.5,73,35,0,0
3312,07-04-2015,52.3,36.3,9.1,6.3,64,43,T,0
3313,08-04-2015,50.7,39.3,9.3,6.9,59,43,0.04,0
3314,09-04-2015,46.6,26.2,9.8,12.1,55,38,0,0
3315,10-04-2015,44.2,25.7,10,4.6,64,29,0,0
3316,11-04-2015,51.6,26,10,4,71,31,0,0
3317,12-04-2015,55.2,20.2,10,8.7,69,36,0,0
3318,13-04-2015,49.8,23.3,10,5.2,68,32,0,0
3319,14-04-2015,54.3,24.9,10,5.4,76,35,T,0
3320,15-04-2015,52.5,27,10,11.7,68,39,0.02,0
3321,16-04-2015,37.6,28.2,7.7,12.4,43,33,0.84,2
3322,17-04-2015,38.3,36.1,6.9,13,48,35,1.62,T
3323,18-04-2015,43.3,34.7,10,6.5,55,37,T,0
3324,19-04-2015,44.9,29,10,17.2,54,38,T,0
3325,20-04-2015,41.4,28.5,9.9,5.4,56,33,0.02,0.1
3326,21-04-2015,48.5,32.2,10,2.7,69,34,T,0
3327,22-04-2015,50.4,33.3,10,4.3,68,35,T,0
3328,23-04-2015,53.9,36,9.9,5.9,70,41,T,0
3329,24-04-2015,54.6,34.5,10,5.3,65,41,T,0
3330,25-04-2015,52.9,34.4,10,5.3,67,37,T,0
3331,26-04-2015,47.7,40.8,8.5,6.7,58,42,0.4,0
3332,27-04-2015,42.1,37.9,8.6,6.1,49,38,0.08,0
3333,28-04-2015,47.5,38.7,10,3.8,60,43,0,0
3334,29-04-2015,53.8,38.1,9.7,4.3,75,36,0,0
3335,30-04-2015,62,38,10,3.9,80,43,0.1,0
3336,01-05-2015,56.3,45.8,10,6.2,63,50,T,0
3337,02-05-2015,56.9,45.6,7.9,4,75,41,0.06,0
3338,03-05-2015,59.4,39.8,10,7.2,75,45,0.01,0
3339,04-05-2015,53.5,45.1,9.6,4.7,59,48,0.18,0
3340,05-05-2015,50,46.7,4.8,6,54,46,0.17,0
3341,06-05-2015,52.8,47.3,10,3.9,62,48,0.31,0
3342,07-05-2015,50.2,43,9.8,4.5,61,45,0.04,0
3343,08-05-2015,47,43.8,7.2,6.8,49,42,0.78,0
3344,09-05-2015,45.2,42.8,9,9.3,48,34,1.55,T
3345,10-05-2015,36.5,29.2,7,15,49,29,0.15,1.2
3346,11-05-2015,41.4,30.2,10,6.5,57,28,0,0
3347,12-05-2015,47.4,34.6,10,5.3,70,35,0,0
3348,13-05-2015,56.1,46.2,10,4.6,64,47,0.23,0
3349,14-05-2015,53.8,44,9.3,3.8,74,39,0,0
3350,15-05-2015,56.9,45.9,10,5.8,68,46,0.09,0
3351,16-05-2015,53,41.2,10,3.9,64,40,T,0
3352,17-05-2015,53,37.8,10,5.4,70,43,T,0
3353,18-05-2015,49.5,39.4,10,6.6,55,44,0.04,0
3354,19-05-2015,45.5,42.4,8.4,11,49,38,1.43,0
3355,20-05-2015,39.1,35.4,6.3,6.2,46,33,0.15,0
3356,21-05-2015,44.6,38.7,8.9,5,55,40,0.02,0
3357,22-05-2015,49.5,45,9,7.1,52,45,0.39,0
3358,23-05-2015,50.7,46.1,8.1,4,58,47,0.19,0
3359,24-05-2015,51,42.3,9.6,5.1,62,39,0.09,0
3360,25-05-2015,52.6,43.2,10,4.4,66,43,0.1,0
3361,26-05-2015,54.2,46.2,10,2.7,70,43,T,0
3362,27-05-2015,59.9,47.8,10,3.5,75,47,T,0
3363,28-05-2015,64,48.9,10,5.4,75,52,0.01,0
3364,29-05-2015,58.3,45.6,10,4.3,67,50,0.22,0
3365,30-05-2015,55.1,46.5,10,5.8,71,49,T,0
3366,31-05-2015,64,49.7,9.9,5.3,82,50,0.13,0
3367,01-06-2015,65.4,51.6,10,5.1,83,49,T,0
3368,02-06-2015,67.1,49.6,10,6.8,89,52,T,0
3369,03-06-2015,66.7,49.2,9.9,5.7,77,53,0.1,0
3370,04-06-2015,66.2,57.8,9.6,6.4,78,60,0.28,0
3371,05-06-2015,63.4,56.9,10,6.6,73,55,0.1,0
3372,06-06-2015,64.1,56.2,9.2,4.6,78,55,0.01,0
3373,07-06-2015,65,51.5,9.9,3.7,77,53,0,0
3374,08-06-2015,64.6,49.2,10,3.7,82,49,0,0
3375,09-06-2015,71.8,52.2,9.9,3.9,88,54,0,0
3376,10-06-2015,70.3,53.8,10,4.6,80,64,T,0
3377,11-06-2015,63.7,54.6,10,5,73,58,0.32,0
3378,12-06-2015,61,55.5,9.8,4.8,74,57,0.33,0
3379,13-06-2015,66.6,55.2,8.9,4.1,85,53,0,0
3380,14-06-2015,69.5,48.6,9.9,5,84,56,0,0
3381,15-06-2015,64.3,51.6,10,4.9,75,56,T,0
3382,16-06-2015,64.2,57,9.3,6.8,77,61,0.06,0
3383,17-06-2015,67.5,55.2,10,5.1,82,52,0,0
3384,18-06-2015,69.9,58.6,10,5.6,80,57,0,0
3385,19-06-2015,74.2,59.9,8.1,5.7,94,63,T,0
