DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
28-08-2018,40,9.9,2.9,86,49,0,0
29-08-2018,44.1,9.9,3,90,46,0,0
30-08-2018,35.7,10,3.3,90,56,0,0
31-08-2018,37,9.9,2.8,89,59,0,0
01-09-2018,40.8,10,3.4,81,54,0,0
02-09-2018,42.9,9.9,2.2,80,51,0,0
03-09-2018,44.8,10,0.9,80,54,0,0
04-09-2018,43.2,9.8,2.4,83,51,0,0
05-09-2018,52.1,9,3.5,76,54,0.96,0
06-09-2018,51.5,9.8,2.9,73,48,0.05,0
07-09-2018,51.3,10,1.8,78,48,0,0
08-09-2018,50.2,9.6,1.6,81,48,0,0
09-09-2018,41.3,10,3.8,87,54,0,0
10-09-2018,36.8,10,2.8,88,52,0,0
11-09-2018,38.3,10,1.8,91,55,0,0
12-09-2018,34.2,10,3.4,91,55,0,0
13-09-2018,26,9.9,5.6,94,59,0,0
14-09-2018,28.4,10,3.5,92,55,0,0
15-09-2018,33.8,10,2.2,93,52,0,0
16-09-2018,38.6,10,2.7,91,58,0,0
17-09-2018,37.3,10,3.2,92,60,0,0
18-09-2018,41.6,10,2.2,90,55,0,0
19-09-2018,42.6,10,3,83,57,0,0
20-09-2018,51.4,9.7,4.3,83,57,0.01,0
21-09-2018,39.4,9.9,3,77,51,0,0
22-09-2018,34.8,10,1.9,86,43,0,0
23-09-2018,27.5,10,4.8,88,52,0,0
24-09-2018,34.3,10,4.5,82,51,0,0
25-09-2018,35,10,4.9,71,44,0,0
26-09-2018,30.4,10,2.4,72,36,0,0
27-09-2018,25.4,10,3.4,80,45,0,0
28-09-2018,35.1,10,3.4,64,42,0,0
29-09-2018,36.9,10,1.6,84,37,0,0
30-09-2018,40,9.8,2.7,73,40,0,0
01-10-2018,43,10,1.1,67,39,0,0
02-10-2018,46.6,10,2.6,82,48,0,0
03-10-2018,41.1,10,8.3,85,61,0,0
04-10-2018,40.2,10,4.4,74,43,0.03,0
05-10-2018,42.6,8.5,3.5,74,41,0.15,0
06-10-2018,38.8,9.6,3.2,54,39,0.03,0
07-10-2018,38.9,9.7,3.3,51,39,0.05,0
08-10-2018,39.4,4.7,4.5,44,37,0.78,0
09-10-2018,36,6.3,2.4,38,34,0.26,0
10-10-2018,32.7,5.4,2.4,38,30,0.33,0.9
11-10-2018,33.7,7,1.4,41,31,0.09,0
12-10-2018,35.6,8.5,2,63,31,0,0
13-10-2018,32.2,10,3.1,66,34,0,0
14-10-2018,24.3,4.3,4.9,54,20,0.68,8.9
15-10-2018,18.2,10,1.9,47,13,0,0
16-10-2018,25.1,10,2.1,58,26,0,0
17-10-2018,30.8,10,2.8,62,31,0,0
18-10-2018,31.5,10,2.4,68,31,0,0
19-10-2018,28.2,9.9,4.4,69,47,0,0
20-10-2018,27.6,10,1.8,70,34,0,0
21-10-2018,29.5,10,1.6,78,38,0,0
22-10-2018,31.6,10,2.1,72,41,0,0
23-10-2018,36,10,1.7,64,42,0,0
24-10-2018,41.2,10,1.3,65,44,0,0
25-10-2018,31,9.9,3.7,69,40,0,0
26-10-2018,28.9,9.9,4.1,71,39,0,0
27-10-2018,28.8,10,9.3,76,50,0,0
28-10-2018,34.2,10,3.8,78,36,0,0
29-10-2018,25.9,10,4.9,79,50,0,0
30-10-2018,29.7,9.7,3.8,66,33,0.1,0.1
31-10-2018,32.6,8.2,2,49,32,0.18,0.2
01-11-2018,25.9,10,5.3,57,31,0,0
02-11-2018,28.3,10,5.7,64,31,0,0
03-11-2018,32.4,9.8,5.8,58,38,0.13,0
04-11-2018,30.3,10,2,57,27,0,0
05-11-2018,21.2,10,10.7,54,36,0,0
06-11-2018,20.5,10,5.7,52,31,0,0
07-11-2018,22.8,10,2.9,44,23,0,0
08-11-2018,26.4,8.5,2.6,40,21,0,0
09-11-2018,18,10,3.3,42,17,0,0
10-11-2018,10.3,10,4.2,58,28,0,0
11-11-2018,23.8,4.1,4.4,42,22,0.64,12.6
12-11-2018,18.8,7.9,2.4,30,12,0.06,1.6
13-11-2018,18.7,10,1.2,51,11,0,0
14-11-2018,24.7,10,1.8,61,27,0,0
15-11-2018,19.2,10,5.1,64,37,0,0
16-11-2018,19.3,9.9,4.6,65,29,0,0
17-11-2018,26.6,7.4,5.5,49,22,0.31,1.7
18-11-2018,22.1,9,1.5,47,12,0.05,0.5
19-11-2018,24.7,10,2.1,49,24,0,0
20-11-2018,21.4,10,1.1,57,21,0,0
21-11-2018,21.1,10,1.1,62,27,0,0
22-11-2018,16.2,10,2.5,62,29,0,0
23-11-2018,18.3,10,12.9,51,34,0,0
24-11-2018,21.3,10,6.1,58,27,0,0
25-11-2018,11.4,10,8.5,46,20,0,0
26-11-2018,15.1,10,2.8,54,19,0,0
27-11-2018,15,10,5.9,58,28,0,0
28-11-2018,18.7,10,12.9,59,44,0,0
29-11-2018,27,10,2.6,52,31,0,0
30-11-2018,30.3,8.9,1.8,36,24,0,0
01-12-2018,25.9,6.8,2.4,47,22,0,0
02-12-2018,8.9,10,3.8,38,15,0,0
03-12-2018,21.8,9,1.8,34,21,0.16,2.5
04-12-2018,9.6,10,4.2,40,13,0,0
05-12-2018,3,10,3.6,48,13,0,0
06-12-2018,19.5,8,3.4,32,17,0.04,0.5
07-12-2018,20.3,9.5,0.8,44,16,0,0
08-12-2018,20.4,10,1.8,49,19,0,0
09-12-2018,20.6,10,1.6,47,21,0,0
10-12-2018,8.9,10,1.2,54,18,0,0
11-12-2018,8.1,10,5.5,57,32,0,0
12-12-2018,12,10,5.8,55,26,0,0
13-12-2018,13,10,5.1,47,19,0,0
14-12-2018,9.7,10,2.1,55,23,0,0
15-12-2018,15.1,10,4.2,56,22,0,0
16-12-2018,15.6,10,2.6,59,28,0,0
17-12-2018,13.8,10,1.3,59,26,0,0
18-12-2018,18,10,2.8,57,31,0,0
19-12-2018,18.2,10,10,50,35,0,0
20-12-2018,15.6,10,2.1,48,21,0,0
21-12-2018,14.7,10,3.8,63,25,0,0
22-12-2018,20.4,10,3.7,50,25,0.01,0
23-12-2018,11.5,10,3.5,50,15,0,0
24-12-2018,12.6,10,2.3,50,26,0,0
25-12-2018,18.4,10,2,44,22,0,0
26-12-2018,20.1,10,1.5,40,17,0,0.1
27-12-2018,17.7,10,3.8,34,18,0,0
28-12-2018,6.3,10,3.7,23,13,0,0
29-12-2018,8.2,10,1.6,37,5,0,0
30-12-2018,12,10,4.7,50,21,0,0
31-12-2018,12.1,7.1,5.5,42,9,0.13,2.6
01-01-2019,2.9,6.8,2.2,15,2,0.03,0.6
02-01-2019,5.9,10,1.8,41,1,0,0
03-01-2019,14.9,10,2.3,56,22,0,0
04-01-2019,20.4,10,3.8,61,17,0,0
05-01-2019,20.4,10,1,60,32,0,0
06-01-2019,22.7,10,5.6,57,30,0,0
07-01-2019,16.5,10,12.2,51,34,0,0
08-01-2019,15.8,10,7.6,46,23,0,0
09-01-2019,15.7,10,1.1,50,23,0,0
10-01-2019,19,10,1.5,58,29,0,0
11-01-2019,26.8,6.6,2,45,32,0.63,1.9
12-01-2019,31.8,7.5,1.8,39,29,0.14,1.4
13-01-2019,23.4,10,1.9,41,18,0,0
14-01-2019,16,10,1.5,51,17,0,0
15-01-2019,14.1,10,2.4,51,23,0,0
16-01-2019,22.5,10,2.5,53,29,0,0
17-01-2019,22.5,10,4.7,57,32,0,0
18-01-2019,26.5,9.1,5.6,50,31,0.22,1.5
19-01-2019,23.5,10,4.1,51,20,0,0
20-01-2019,23.4,10,3.3,54,35,0,0
21-01-2019,27.1,10,2.5,51,23,0,0
22-01-2019,17.8,9.7,8.4,44,23,0.17,2.2
23-01-2019,8.1,10,8.6,45,15,0,0
24-01-2019,18.3,8.1,3.6,37,19,0.18,2.9
25-01-2019,15.1,10,3.6,41,13,0,0
26-01-2019,14.9,10,2.8,48,21,0,0
27-01-2019,15.9,10,7.5,53,31,0,0
28-01-2019,21.7,6.6,9.6,49,18,0.2,4
29-01-2019,12.6,10,2.1,32,7,0,0
30-01-2019,11.4,9.9,2.7,49,7,0,0
31-01-2019,10.4,10,3.7,50,23,0,0
01-02-2019,17.8,10,2.6,59,24,0,0
02-02-2019,19.3,10,1.8,59,30,0,0
03-02-2019,23.4,10,4.5,63,36,0,0
04-02-2019,22.1,10,11.3,54,37,0,0
05-02-2019,21.3,9.9,2,47,16,0,0
06-02-2019,21.4,5.2,2.6,37,12,0.29,5.7
07-02-2019,-0.1,7.6,2.5,20,-9,0.08,1.8
08-02-2019,0.9,9.4,2.1,33,-4,0,0
09-02-2019,11,10,2.5,44,11,0,0
10-02-2019,20.3,7.6,2.2,32,18,0,0
11-02-2019,15.6,6.5,2.7,36,9,0,0
12-02-2019,3,10,5.9,50,19,0,0
13-02-2019,8.7,10,5.8,57,31,0,0
14-02-2019,26,10,19.9,56,36,0,0
15-02-2019,21.6,10,5.3,57,21,0.01,0.1
16-02-2019,22.8,9.3,2.7,52,18,0,0
17-02-2019,6.9,10,6.4,36,21,0,0
18-02-2019,8.8,6,4.7,25,7,0.12,4.2
19-02-2019,10.8,7.8,3.1,20,12,0.06,0.6
20-02-2019,5.9,10,4.5,35,7,0,0
21-02-2019,5.1,10,4.4,34,10,0,0
22-02-2019,20.1,5.6,2.6,29,20,0.06,1.1
23-02-2019,21.1,5.9,3.6,41,15,0.11,1
24-02-2019,5.9,10,9.4,47,28,0,0
25-02-2019,16.5,10,1.4,54,15,0,0
26-02-2019,26.2,7.5,2.9,52,20,0,0
27-02-2019,23.2,6.7,3.8,45,15,0.01,0.1
28-02-2019,24.4,7.2,2.9,55,29,0,0
01-03-2019,26.7,10,4.5,54,28,0,0
02-03-2019,23.7,6.6,6.2,40,14,0.14,3
03-03-2019,0.9,4.2,4.1,14,-2,0.38,4.5
04-03-2019,0.3,7.2,1.6,22,-5,0.01,0.1
05-03-2019,6.7,8.9,1.1,32,3,0,0
06-03-2019,16,8.6,1.4,43,15,0,0
07-03-2019,28.3,4.3,3,53,26,0.09,0.1
08-03-2019,29.8,5.9,2.5,46,25,0,0
09-03-2019,20.4,10,10.3,50,28,0.1,0
10-03-2019,19.8,10,3.8,49,22,0,0
11-03-2019,24.5,10,2.4,53,25,0,0
12-03-2019,28,10,1.8,59,29,0,0
13-03-2019,33.8,6.8,6.7,54,29,1.3,3.1
14-03-2019,16.6,9.9,7.6,36,25,0,0
15-03-2019,16.3,10,2.9,49,14,0,0
16-03-2019,20.4,10,3.1,51,23,0,0
17-03-2019,22.9,10,2.3,54,23,0,0
18-03-2019,25.8,10,2.8,49,28,0,0
19-03-2019,24.9,10,4.3,49,28,0,0
20-03-2019,12.3,10,2.6,60,21,0,0
21-03-2019,22.3,10,2.7,59,30,0,0
22-03-2019,26.5,10,3,57,33,0.06,0
23-03-2019,33.9,9.9,4.8,52,33,0.04,0
24-03-2019,30.2,10,3.4,58,28,0,0
25-03-2019,31.2,8.9,4.1,60,30,0,0
26-03-2019,21,10,2.7,70,31,0,0
27-03-2019,23.2,10,3.5,74,41,0,0
28-03-2019,30.2,10,2.5,64,35,0,0
29-03-2019,36.9,5.7,4.6,54,36,0.27,0
30-03-2019,28.1,7.7,3.9,42,26,0.44,5.4
31-03-2019,24.1,10,1.8,51,26,0,0
01-04-2019,22.2,10,4.8,59,27,0,0
02-04-2019,28,10,2.4,55,33,0,0
03-04-2019,34.8,9.8,2.4,58,33,0,0
04-04-2019,34.2,9.9,2.6,65,34,0,0
05-04-2019,28.2,10,2,69,33,0,0
06-04-2019,26.2,10,4.9,70,40,0,0
07-04-2019,24.4,10,7.5,70,41,0,0
08-04-2019,24.1,10,8.5,76,45,0,0
09-04-2019,27.3,10,4.5,78,44,0,0
10-04-2019,29.4,7.3,6.5,73,25,0.54,2.7
11-04-2019,21,6.7,3.4,43,16,0.24,2.5
12-04-2019,25.1,9.5,3.5,43,25,0,0
13-04-2019,30.4,8.5,2.6,48,28,0.1,0.8
14-04-2019,29.3,10,3.4,65,26,0,0
15-04-2019,28.2,10,3.7,72,43,0,0
16-04-2019,36.7,10,2.9,71,38,0,0
17-04-2019,36.3,10,3.1,64,40,0,0
18-04-2019,32.4,10,5,63,44,0,0
19-04-2019,28.4,10,3.4,72,35,0,0
20-04-2019,29.4,10,2.2,79,47,0,0
21-04-2019,31.1,9.8,4.5,71,46,0.19,0
22-04-2019,42.4,8.2,4.5,48,38,0.32,0
23-04-2019,39.6,9.9,1,65,40,0,0
24-04-2019,34.7,10,2.5,72,40,0,0
25-04-2019,33.4,10,4.4,70,41,0,0
26-04-2019,33.1,10,2.5,74,38,0,0
27-04-2019,35.3,10,6.6,66,42,0.02,0
28-04-2019,34.5,10,7.9,76,41,0,0
29-04-2019,24.9,9.5,6,57,29,0.12,1.4
30-04-2019,31.5,5.8,2,37,29,0.34,2.8
01-05-2019,34.7,7.7,3,45,33,0.11,0
02-05-2019,34.4,10,2.5,59,32,0.14,0
03-05-2019,27.6,10,3.2,68,35,0,0
04-05-2019,28.3,10,3.6,70,36,0,0
05-05-2019,25.6,10,6.9,75,44,0,0
06-05-2019,38,10,4.6,71,43,0,0
07-05-2019,45,7.6,4.6,61,43,0.34,0
08-05-2019,43.1,7.4,4.1,49,38,0.6,0
09-05-2019,33.7,4.8,3.9,39,31,0.52,2.3
10-05-2019,34.9,7.8,1.6,52,34,0,0
11-05-2019,32.5,10,3.3,64,32,0,0
12-05-2019,35.1,10,2.5,71,34,0,0
13-05-2019,33,10,3.9,78,44,0,0
14-05-2019,32.3,10,4.2,82,47,0,0
15-05-2019,35.3,10,3.1,79,46,0,0
16-05-2019,36.3,10,2.5,81,52,0,0
17-05-2019,42.1,10,4.1,71,48,0.1,0
18-05-2019,34.3,10,3.5,65,37,0,0
19-05-2019,34.5,9.8,3.7,62,36,0.01,0
20-05-2019,37.6,8.3,4.6,46,35,0.39,0
21-05-2019,33,5.6,2.9,43,31,0.89,5.1
22-05-2019,33.4,10,1.2,47,32,0.04,0
23-05-2019,38.5,7.9,1.5,45,37,0.32,0
24-05-2019,31.4,9.5,5.7,70,34,0.02,0
25-05-2019,30.3,10,6.7,74,39,0,0
26-05-2019,42.9,10,3.8,75,43,0,0
27-05-2019,46.4,10,4.9,67,42,0.05,0
28-05-2019,39.7,10,7,61,41,0.21,0
29-05-2019,38.3,9.9,3.3,61,39,0.14,0
30-05-2019,33.3,10,2.6,70,38,0,0
31-05-2019,35.1,10,3.3,76,42,0.01,0
01-06-2019,41.5,10,3.8,74,46,0,0
02-06-2019,48,10,2.5,76,47,0.02,0
03-06-2019,43.8,10,3.4,77,47,0.09,0
04-06-2019,42.6,10,2.4,81,47,0.05,0
05-06-2019,43,10,3,77,47,0,0
06-06-2019,45.6,9.7,3.7,82,47,0.1,0
07-06-2019,43.9,10,4.4,84,51,0.06,0
08-06-2019,47.8,10,3.5,81,51,0.01,0
09-06-2019,40.7,10,5.1,68,42,0.05,0
10-06-2019,35.2,10,3.3,77,38,0,0
11-06-2019,34.3,10,5,78,47,0,0
12-06-2019,42.6,10,2.9,75,51,0,0
13-06-2019,41.4,10,3,87,48,0,0
14-06-2019,37.6,10,8.9,84,63,0.02,0
15-06-2019,38.9,10,4.8,79,51,0,0
16-06-2019,45.4,9.5,3.7,78,49,0.04,0
17-06-2019,52.8,9.9,2.3,73,49,0.57,0
18-06-2019,52.6,10,2.1,74,52,0.03,0
19-06-2019,43.2,10,5.6,84,52,0,0
20-06-2019,41.3,10,5.9,85,53,0.02,0
21-06-2019,43.5,9.6,5.7,80,50,0.19,0
22-06-2019,48.5,8.3,3.4,56,44,0.87,0
23-06-2019,42.4,10,2.5,63,40,0,0
24-06-2019,35.1,10,3.6,77,44,0,0
25-06-2019,37.3,10,3.3,82,52,0,0
26-06-2019,39.8,10,3.5,87,51,0,0
27-06-2019,37,10,3.5,90,53,0,0
28-06-2019,41.9,10,3,94,55,0,0
29-06-2019,42.8,10,4.3,90,64,0,0
30-06-2019,45.6,10,2.6,91,58,0,0
01-07-2019,53.7,10,3.1,84,56,0.04,0
02-07-2019,56.2,9.8,2.6,84,53,0.71,0
03-07-2019,47.1,10,3.8,89,52,0,0
04-07-2019,48.4,10,3.5,85,55,0.11,0
05-07-2019,55.9,9.8,3.3,80,55,0.34,0
06-07-2019,57.1,9.4,3.1,80,53,0.01,0
07-07-2019,56,10,1.9,86,54,0,0
08-07-2019,51.6,10,3.3,84,54,0,0
09-07-2019,43.5,10,6.9,89,55,0,0
10-07-2019,44,10,4.9,86,53,0,0
11-07-2019,47.8,10,2.8,95,55,0,0
12-07-2019,41.5,10,3.8,90,60,0,0
13-07-2019,48,10,3.9,92,56,0,0
14-07-2019,48.3,10,3.4,90,59,0.06,0
15-07-2019,52.5,10,5.1,94,58,0.01,0
16-07-2019,52.8,10,3.5,90,54,0,0
17-07-2019,46,10,3.7,97,62,0,0
18-07-2019,35,10,6.1,98,60,0,0
19-07-2019,35.7,10,3.6,98,62,0,0
20-07-2019,45.7,10,3.4,94,61,0.44,0
21-07-2019,56.1,9.9,3.7,83,60,0,0
22-07-2019,60,9.5,3.7,80,62,0.18,0
23-07-2019,54.6,10,2,86,55,0,0
24-07-2019,48.1,10,3.3,95,56,0,0
25-07-2019,52.8,10,4.1,88,63,0.03,0
26-07-2019,47.5,10,3,92,56,0,0
27-07-2019,49.7,10,3.2,87,61,0.16,0
28-07-2019,49.3,10,3.4,89,61,0,0
29-07-2019,43.9,10,2.8,93,52,0,0
30-07-2019,51.7,10,2.6,90,56,0.11,0
31-07-2019,47.8,9.9,3.8,87,63,0.01,0
01-08-2019,52,10,3.6,83,60,0.02,0
02-08-2019,58.2,9.2,2.3,88,57,0.05,0
03-08-2019,51,10,2.4,96,59,0,0
04-08-2019,48.5,10,2,93,60,0,0
05-08-2019,49.6,10,4.9,89,63,0,0
06-08-2019,52.1,9.9,2.1,95,57,0,0
07-08-2019,47.9,10,3.9,88,63,0,0
08-08-2019,58.5,9.5,2.5,83,61,0.01,0
09-08-2019,56.5,9.9,3.4,96,60,0.01,0
10-08-2019,50.2,10,4.3,95,65,0,0
11-08-2019,51.7,10,2.2,81,62,0,0
12-08-2019,46.1,10,4.1,91,60,0,0
13-08-2019,43.9,10,3.7,88,53,0,0
14-08-2019,51.4,9.9,2.8,91,55,0,0
15-08-2019,42.5,10,5.9,95,55,0,0
16-08-2019,47.5,10,3.7,91,57,0,0
17-08-2019,36.9,10,5.3,90,60,0,0
18-08-2019,44.4,10,4,89,57,0,0
19-08-2019,40.5,9.9,2.7,96,57,0,0
20-08-2019,37.9,10,2.4,98,58,0,0
21-08-2019,55.3,10,3.1,82,64,0.01,0
22-08-2019,50.8,10,3,90,53,0,0
23-08-2019,44.8,9.9,3.8,87,62,0,0
24-08-2019,45.6,10,3.5,90,51,0,0
25-08-2019,37.6,10,5.9,97,58,0,0
26-08-2019,40.1,10,4.3,89,56,0,0
27-08-2019,44.4,10,3.8,77,49,0,0
28-08-2019,42,9.6,1.8,94,47,0,0
29-08-2019,29.2,10,5.4,88,63,0,0
30-08-2019,50.1,9.9,2.2,84,53,0,0
31-08-2019,49,9.9,2.2,91,55,0,0
01-09-2019,46.9,10,1.5,98,53,0,0
02-09-2019,36.2,10,3.7,100,61,0,0
03-09-2019,38.9,10,3.9,92,61,0,0
04-09-2019,52.6,10,2.4,85,57,0,0
05-09-2019,42.2,10,4,97,63,0,0
06-09-2019,53.5,9.9,3.7,82,59,0.02,0
07-09-2019,48.9,9.9,4,89,61,0.05,0
08-09-2019,44.5,10,4.1,85,51,0.02,0
09-09-2019,51.7,10,3.1,84,50,0.08,0
10-09-2019,45,9.9,2.6,82,56,0.01,0
11-09-2019,54,10,2.2,76,53,0.25,0
12-09-2019,38.7,9.8,4.8,79,47,0,0
13-09-2019,35.1,10,2.6,80,43,0,0
14-09-2019,34.2,9.9,3.3,90,45,0,0
15-09-2019,33.4,10,2,87,48,0,0
16-09-2019,37,9.9,2.5,88,56,0,0
17-09-2019,37.8,10,3.4,87,59,0,0
18-09-2019,37.5,10,4.7,83,49,0,0
19-09-2019,38.7,9.9,2.4,86,46,0,0
20-09-2019,39.8,10,3.2,86,53,0,0
21-09-2019,25.6,10,5.8,78,45,0,0
22-09-2019,35.8,10,3.1,76,41,0,0
23-09-2019,32,10,1.6,81,43,0,0
24-09-2019,31,9.9,2.9,86,49,0,0
25-09-2019,33.6,10,2.7,81,50,0,0
26-09-2019,41.1,10,3.2,85,40,0,0
27-09-2019,35,10,4.9,79,45,0,0
28-09-2019,46.8,10,2.7,73,47,0.13,0
29-09-2019,47.7,9.1,2.2,86,45,0,0
30-09-2019,35.6,10,5.6,82,45,0,0
01-10-2019,46.7,7.5,3.2,66,47,0.14,0
02-10-2019,43.1,4.6,3.5,62,40,0.37,0
03-10-2019,40.4,10,2.4,65,43,0,0
04-10-2019,39.6,10,1.5,69,36,0,0
05-10-2019,23.2,10,7,65,47,0,0
06-10-2019,23.5,10,3.6,64,39,0,0
07-10-2019,23.2,10,2.5,74,31,0,0
08-10-2019,23.4,10,3.8,80,42,0,0
09-10-2019,26.2,10,2.6,80,48,0,0
10-10-2019,26.2,5.5,6.1,55,20,0.42,3.8
11-10-2019,21.9,10,2.1,44,15,0,0
12-10-2019,22.6,10,1.6,67,26,0,0
13-10-2019,19.3,10,1.7,74,32,0,0
14-10-2019,16.3,10,5.7,75,37,0,0
15-10-2019,23.2,10,4.1,69,32,0,0
16-10-2019,28.3,10,1.2,80,33,0,0
17-10-2019,22.3,10,2.2,78,43,0,0
18-10-2019,23.8,10,6.3,67,49,0,0
19-10-2019,18.3,10,7.6,65,32,0,0
20-10-2019,16,10,10.7,50,33,0,0
21-10-2019,13.9,10,9.8,55,30,0,0
22-10-2019,23.4,10,7.5,64,31,0,0
23-10-2019,27.1,10,7.3,57,37,0,0
24-10-2019,29.4,6.6,3.7,40,25,0.54,7
25-10-2019,26.5,10,1.6,60,25,0,0
26-10-2019,27.3,10,4.6,73,36,0,0
27-10-2019,26.2,5.6,6.6,59,19,0.23,3.9
28-10-2019,17.8,5.7,1.6,28,16,0.4,4.9
29-10-2019,14.9,8.7,4.1,21,9,0.2,4.7
30-10-2019,5.7,5.8,2.3,24,3,0.12,2.1
31-10-2019,11.9,10,0.9,45,3,0,0
01-11-2019,19,10,3.4,40,22,0,0
02-11-2019,21.7,10,0.9,48,17,0,0
03-11-2019,22.8,9.9,1.8,56,26,0,0
04-11-2019,28.1,10,2.5,49,31,0,0
05-11-2019,31.4,10,1.1,58,27,0,0
06-11-2019,30.7,10,3.6,55,31,0.01,0
07-11-2019,31.3,7.3,2.5,47,27,0.08,0
08-11-2019,29.7,8.2,1.8,69,26,0,0
09-11-2019,19.6,10,4.8,79,41,0,0
10-11-2019,21.1,10,3.8,72,34,0,0
11-11-2019,19.9,6.7,5.2,53,12,0.19,3.5
12-11-2019,21,10,0.5,57,14,0,0
13-11-2019,16.9,9.9,8.4,62,36,0,0
14-11-2019,30.2,10,1.6,55,28,0,0
15-11-2019,29.2,10,2.1,72,33,0,0
16-11-2019,24.7,10,4.7,65,42,0,0
17-11-2019,29,10,2.4,55,27,0,0
18-11-2019,26.7,10,9.7,66,43,0,0
19-11-2019,26.1,10,2.7,64,34,0,0
20-11-2019,27,9.9,3.3,51,33,0.11,0.5
21-11-2019,29.1,5.8,2.2,34,25,0.3,0.6
22-11-2019,28.9,6.9,0.1,36,25,0.15,1.8
23-11-2019,25.3,8.7,3.5,58,23,0,0
24-11-2019,17.8,10,4.2,63,32,0,0
25-11-2019,19.4,9.6,4.2,52,29,0.14,1.6
26-11-2019,25.4,3,6.7,29,21,1.33,20.7
27-11-2019,13.4,8.4,1.6,27,4,0.01,0.2
28-11-2019,14.9,9.8,0.7,31,4,0,0
29-11-2019,15.2,3.1,0.4,27,9,0,0
30-11-2019,15,9.7,10.1,37,21,0.06,0.6
01-12-2019,12,10,3.3,36,13,0,0
02-12-2019,16.2,10,1.2,54,15,0,0
03-12-2019,20.8,10,9.3,56,35,0,0
04-12-2019,23.8,10,2,54,31,0,0
05-12-2019,30.7,9.2,1.4,43,31,0.12,0
06-12-2019,31.5,9.3,1.3,49,25,0.01,0
07-12-2019,27.9,10,3,59,24,0,0
08-12-2019,25.7,10,3.6,56,35,0,0
09-12-2019,24.5,10,5,45,26,0,0
10-12-2019,23.4,9.9,1.4,35,18,0,0
11-12-2019,23.7,9.9,1.5,54,23,0,0
12-12-2019,20.2,10,3.3,51,34,0,0
13-12-2019,20.1,10,7.8,46,36,0,0
14-12-2019,19.3,9.9,4.1,40,25,0.06,0.7
15-12-2019,23.2,7.4,2.6,31,18,0,0
16-12-2019,14.9,10,2,34,18,0,0
17-12-2019,3.7,10,2.7,44,15,0,0
18-12-2019,12.6,10,1.3,54,19,0,0
19-12-2019,12.8,9.9,2,47,25,0,0
20-12-2019,14.3,10,2.6,53,24,0,0
21-12-2019,17.6,10,1.2,64,28,0,0
22-12-2019,16.6,10,2.1,64,32,0,0
23-12-2019,16.8,10,1.8,58,37,0,0
24-12-2019,12.9,10,2.2,58,34,0,0
25-12-2019,16.6,10,3,50,27,0,0
26-12-2019,25.6,7.7,0.7,38,20,0,0
27-12-2019,22.8,10,1.7,36,18,0,0
28-12-2019,25.2,6.7,3.9,30,22,0.16,2.7
29-12-2019,11.7,10,2.5,36,14,0,0
30-12-2019,3.2,10,2.9,36,11,0,0
31-12-2019,4.4,10,3.7,52,14,0,0
01-01-2020,17.5,10,5.4,53,23,0,0
02-01-2020,14.8,10,8.7,48,28,0,0
03-01-2020,9.6,10,4.8,47,23,0,0
04-01-2020,19.2,10,4.1,65,28,0,0
05-01-2020,15.5,10,14,58,28,0,0
06-01-2020,8.9,10,11.6,41,27,0,0
07-01-2020,11,10,7.4,57,32,0,0
08-01-2020,14.7,10,3.1,58,34,0,0
09-01-2020,11.5,10,7.1,50,24,0,0
10-01-2020,16.3,10,3.1,36,19,0,0
11-01-2020,11.4,10,2.7,45,11,0,0
12-01-2020,7.8,10,4.2,42,18,0,0
13-01-2020,9.3,10,5.7,45,17,0,0
14-01-2020,9.9,10,4.5,53,25,0,0
15-01-2020,12.8,10,7.1,47,25,0,0
16-01-2020,10.3,10,2.6,37,15,0,0
17-01-2020,15.5,10,4.5,50,21,0,0
18-01-2020,4.6,10,8.3,42,17,0,0
19-01-2020,10.4,10,2.9,47,18,0,0
21-01-2020,13.2,10,0.8,51,28,0,0
22-01-2020,18.5,10,8.2,53,34,0,0
23-01-2020,12,10,5.7,42,26,0,0
24-01-2020,16.9,10,1.8,52,21,0,0
25-01-2020,19.7,10,2.4,56,26,0,0
26-01-2020,17.7,10,1.9,54,27,0,0
27-01-2020,21.9,10,1.3,43,28,0,0
28-01-2020,15.5,10,3,50,23,0,0
29-01-2020,17.2,10,1.8,44,28,0,0
30-01-2020,25.4,8.5,2.5,40,20,0,0
31-01-2020,11.4,10,5.7,55,17,0,0
01-02-2020,15.9,10,12,65,25,0,0
02-02-2020,8.1,10,6.3,75,44,0,0
03-02-2020,19.9,5.8,5.4,61,18,0.25,5.2
04-02-2020,13.2,2.9,2.8,22,9,0.5,8.6
05-02-2020,6,9.3,0.8,31,-3,0,0
06-02-2020,8.2,10,3.1,42,20,0,0
07-02-2020,24.7,5.9,4.1,35,23,0.31,3.7
08-02-2020,23.9,9.2,2.4,55,21,0.01,0.2
09-02-2020,25.1,6.7,4.5,47,24,0.24,3.9
10-02-2020,18.1,9.1,1.6,35,11,0,0
11-02-2020,17.8,5.4,2.1,35,6,0.45,8.5
12-02-2020,14.4,9.6,2.8,40,14,0.04,0.6
13-02-2020,20.9,6,2.1,29,14,0.15,2
14-02-2020,16,8.1,2.4,58,10,0,0
15-02-2020,17.1,10,4.7,54,24,0,0
16-02-2020,19.9,10,1.7,47,22,0,0
