DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
03-01-2010,22.1,9.7,5.3,40,26,0.04,0.9
04-01-2010,20.1,3,1.1,39,11,0,0
05-01-2010,19.8,9.9,1.4,43,20,0,0
06-01-2010,17.7,8.5,7.1,33,8,0.08,2.4
07-01-2010,-3.7,8.3,4.3,14,-10,0,0
08-01-2010,-5.6,9,1.5,32,-10,0,0
09-01-2010,5.7,10,1.7,44,6,0,0
10-01-2010,12.1,10,1.7,51,10,0,0
11-01-2010,16.2,10,3.9,51,14,0,0
12-01-2010,16.2,10,2.2,56,12,0,0
13-01-2010,17.4,10,2.9,55,20,0,0
14-01-2010,21.2,10,2.9,44,19,0,0
15-01-2010,20.4,10,2.3,47,17,0,0
16-01-2010,19.9,10,2.5,56,17,0,0
17-01-2010,24.6,10,3.7,51,30,0,0
18-01-2010,24.2,10,2.5,49,21,0,0
19-01-2010,24.5,10,3.7,47,25,0,0
20-01-2010,21.1,10,3.5,43,19,0,0
21-01-2010,19.5,10,3.1,42,19,0,0
22-01-2010,25.2,9,4.4,44,28,0,0
23-01-2010,24.4,9.8,4.4,46,21,0,0
24-01-2010,13.3,10,10.4,41,32,0,0
25-01-2010,13.3,10,9,40,21,0,0
26-01-2010,15,10,4.5,43,16,0,0
27-01-2010,21.2,10,4.9,39,19,0.01,0.2
28-01-2010,25.3,5.9,4.9,31,25,0.02,0.2
29-01-2010,22.8,4.9,3.5,44,19,0,0
30-01-2010,19.9,10,2.4,46,17,0,0
31-01-2010,21.1,10,5.4,42,22,0,0
01-02-2010,21.1,5.8,5.6,46,18,0,0
02-02-2010,17,10,4,45,16,0,0
03-02-2010,19.9,10,2.6,46,21,0,0
04-02-2010,25.9,9,4.6,48,30,0.02,0.3
05-02-2010,17.6,10,5.6,45,22,0,0
06-02-2010,24.7,8.7,3.7,41,23,0,0
07-02-2010,26.1,8.2,3.6,36,25,0.06,1.1
08-02-2010,21.6,6.4,4.3,30,18,0.04,1
09-02-2010,9,9.3,3.2,28,5,0,0
10-02-2010,13.2,10,2.2,42,10,0,0
11-02-2010,18,10,3.3,43,19,0,0
12-02-2010,20.1,10,3.9,45,21,0,0
13-02-2010,21,10,6.8,51,30,0,0
14-02-2010,14.5,9.7,10.9,39,18,0.02,0.7
15-02-2010,8.3,10,4.1,39,7,0,0
16-02-2010,10.8,10,3.5,43,10,0,0
17-02-2010,16.7,10,3.9,48,16,0,0
18-02-2010,26.2,10,6.7,43,26,0.17,2.3
19-02-2010,21.4,7.1,4.2,28,21,0.01,0.3
20-02-2010,21.6,6.2,5.8,28,23,0.14,2.6
21-02-2010,16.6,6,6.8,24,16,0.14,3.4
22-02-2010,11.5,5.8,3.2,32,6,0.01,1
23-02-2010,9.3,9.8,3.4,40,5,0,0
24-02-2010,15.4,10,1.6,47,11,0,0
25-02-2010,23,10,4.1,46,29,0,0
26-02-2010,25.1,10,4.9,48,20,0,0.1
27-02-2010,20.5,10,3.4,46,22,0,0
28-02-2010,26.5,9.5,6.4,39,30,0.04,0.2
01-03-2010,27.7,7.3,2.8,50,27,0.02,0.6
02-03-2010,26.1,9.1,2.7,57,22,0,0
03-03-2010,26.4,10,3.6,56,25,0,0
04-03-2010,26.9,10,4,56,25,0,0
05-03-2010,29.8,7.3,5.5,48,34,0,0
06-03-2010,29.1,10,5.8,56,30,0,0
07-03-2010,31.6,7.2,4.9,47,31,0,0
08-03-2010,30,9.3,7.3,52,35,0,0
09-03-2010,25.1,10,14.4,55,36,0,0
10-03-2010,23.4,10,5.6,44,25,0,0
11-03-2010,22.2,9.8,11.2,50,33,0,0
12-03-2010,10.8,10,8.4,62,29,0,0
13-03-2010,20.2,10,5.2,59,25,0,0
14-03-2010,26.8,10,8.7,52,29,0,0
15-03-2010,27.5,9.8,4.7,56,31,0,0
16-03-2010,21.9,10,3.5,68,25,0,0
17-03-2010,19,10,4.2,70,27,0,0
18-03-2010,21.3,10,5.8,65,32,0,0
19-03-2010,26.1,5.6,12.2,45,26,0.41,4
20-03-2010,13.9,10,6.9,39,10,0,0
21-03-2010,19.5,10,4,60,17,0,0
22-03-2010,21.4,10,4.6,66,35,0,0
23-03-2010,29.1,9.4,9.8,57,30,0.78,6
24-03-2010,27.5,4.4,7.9,45,29,0.34,2.5
25-03-2010,23.8,9.9,2.8,48,20,0,0
26-03-2010,25.7,10,3.8,49,28,0,0
27-03-2010,27.6,10,15.7,51,36,0,0
28-03-2010,21.7,10,5.8,63,25,0,0
29-03-2010,24,10,5.1,70,35,0,0
30-03-2010,24,10,8.5,79,37,0,0
31-03-2010,25.8,10,7.5,67,40,0,0
01-04-2010,33.8,10,7.5,56,35,0.04,0
02-04-2010,14.5,10,10.2,48,29,0,0
03-04-2010,18.8,10,9.5,57,25,0,0
04-04-2010,18.9,10,5,62,32,0,0
05-04-2010,21.7,10,4.5,63,34,0,0
06-04-2010,28,9.8,9.8,59,37,0.17,0
07-04-2010,22.4,8.3,10.4,51,32,0.02,0.3
08-04-2010,26.7,10,4.5,63,25,0,0
09-04-2010,26.6,10,6.8,64,33,0,0
10-04-2010,26.5,10,8,60,35,0,0
11-04-2010,31.6,10,5.6,70,34,0,0
12-04-2010,34.8,10,4.7,76,42,0,0
13-04-2010,31.6,10,14.2,70,48,0,0
14-04-2010,21.9,10,8.3,68,32,0,0
15-04-2010,30.9,10,5.5,66,43,0,0
16-04-2010,32.5,10,7.4,58,43,0,0
17-04-2010,37.7,9.9,7,53,40,0.04,0
18-04-2010,41.2,6,4.4,70,37,0,0
19-04-2010,35.2,10,5.2,71,39,0,0
20-04-2010,41.4,9.8,7.8,64,44,0,0
21-04-2010,42,10,5.2,60,45,0.19,0
22-04-2010,46.5,8.1,9.6,55,44,1.14,0
23-04-2010,38.4,9.9,13.9,45,37,0.76,0
24-04-2010,29.1,10,22.5,62,40,0,0
25-04-2010,32.2,10,6.5,64,35,0.03,0
26-04-2010,29.1,9.7,7.4,59,33,0.01,0
27-04-2010,30.7,10,4.8,65,30,0,0
28-04-2010,36,10,9.1,76,41,0,0
29-04-2010,31.5,8.1,9.7,61,32,0.75,1.6
30-04-2010,21.8,10,9.8,51,34,0,0
01-05-2010,27.4,10,6.6,57,34,0,0
02-05-2010,27.7,10,7,54,34,0,0
03-05-2010,30.6,10,6.1,67,34,0,0
04-05-2010,25.5,10,16.3,71,50,0,0
05-05-2010,19,10,11.4,63,38,0,0
06-05-2010,29.8,10,12,59,37,0.01,0
07-05-2010,25,9.8,10,57,31,0.05,0
08-05-2010,20.7,9.8,6.6,59,30,0,0
09-05-2010,31.1,10,5,70,34,0,0
10-05-2010,39.4,9.5,9.1,67,48,0,0
11-05-2010,34.1,10,8.1,57,34,0.58,0
12-05-2010,32.2,5.2,8.4,43,32,0.92,4.1
13-05-2010,32.1,10,4.8,55,31,0,0
14-05-2010,38.8,9.8,5.8,61,42,0.03,0
15-05-2010,43.4,9.4,6.9,57,44,0.14,0
16-05-2010,39.8,10,6.4,68,40,0,0
17-05-2010,43.9,9.2,4.9,74,40,0,0
18-05-2010,48,10,7,70,50,0.05,0
19-05-2010,45.2,9.6,6.6,67,46,0.05,0
20-05-2010,48.7,9.6,4.2,67,50,0.02,0
21-05-2010,48.1,9.9,6.6,74,45,0,0
22-05-2010,45.7,9.9,6.3,87,46,0,0
23-05-2010,36.2,10,8.7,72,42,0,0
24-05-2010,41.2,10,9.9,74,48,0,0
25-05-2010,28.8,10,8.1,70,40,0,0
26-05-2010,48.1,9.8,7.2,71,52,0.28,0
27-05-2010,54.3,9.8,6.8,83,53,0,0
28-05-2010,50.4,10,5.1,91,52,0,0
29-05-2010,46.4,10,9.1,84,55,0,0
30-05-2010,38.3,10,8.5,69,49,0,0
31-05-2010,41,10,5.2,80,46,0,0
01-06-2010,41.1,10,4.4,81,49,0,0
02-06-2010,46,10,3,75,54,0,0
03-06-2010,47.4,10,1,80,52,0,0
04-06-2010,49.6,9.9,2.6,88,56,0,0
05-06-2010,51.4,10,4.9,84,58,0,0
06-06-2010,53.8,10,4.9,88,56,0,0
07-06-2010,59.8,9.4,5.8,83,58,0.02,0
08-06-2010,55.3,10,7.9,78,59,0.01,0
09-06-2010,55.1,10,4.8,82,56,0,0
10-06-2010,55.1,10,7.6,81,62,0.1,0
11-06-2010,52,10,4.8,73,57,0.08,0
12-06-2010,48.1,8.7,11.3,58,47,0.98,0
13-06-2010,47,10,7.4,58,47,0.7,0
14-06-2010,45.6,10,5.1,67,47,0.05,0
15-06-2010,45.2,9.6,5,78,43,0,0
16-06-2010,47.6,10,5.9,85,51,0,0
17-06-2010,41.3,10,8.6,84,58,0,0
18-06-2010,42.8,10,6,81,50,0,0
19-06-2010,52,10,6.3,84,58,0,0
20-06-2010,57.7,9.8,6.5,80,59,0,0
21-06-2010,59.7,9.6,5.7,86,61,0,0
22-06-2010,50.3,10,4.4,88,54,0,0
23-06-2010,44.3,10,7.5,80,53,0,0
24-06-2010,47.3,10,4.8,90,53,0,0
25-06-2010,43.9,10,4.5,97,54,0,0
26-06-2010,46,10,8.6,90,65,0.02,0
27-06-2010,53.6,10,5.5,80,55,0,0
28-06-2010,51,10,4.6,88,55,0,0
29-06-2010,47.7,10,5.4,93,57,0,0
30-06-2010,43.9,10,7,91,56,0,0
01-07-2010,45.2,10,7.6,90,59,0,0
02-07-2010,51.5,10,6.2,89,61,0,0
03-07-2010,52,9.9,5.8,93,59,0,0
04-07-2010,52.7,10,9,83,53,0.52,0
05-07-2010,50.2,9.1,7.8,81,50,0.13,0
06-07-2010,48.9,9.8,5,88,52,0,0
07-07-2010,53.1,8.3,9.4,67,53,0.28,0
08-07-2010,55.6,8.6,4.1,73,56,0.07,0
09-07-2010,52.5,9.8,5.7,80,50,0.04,0
10-07-2010,50.9,9.9,4.7,86,54,0.01,0
11-07-2010,47,10,5.2,85,51,0,0
12-07-2010,50.9,10,5,93,55,0,0
13-07-2010,47.4,10,6.2,97,60,0,0
14-07-2010,49.2,9.9,4.5,93,66,0,0
15-07-2010,54,9.9,4.9,91,58,0.01,0
16-07-2010,43.3,10,4.3,96,55,0,0
17-07-2010,43,10,3.9,97,55,0,0
18-07-2010,48.6,10,5.4,93,62,0,0
19-07-2010,52,10,5.3,95,57,0,0
20-07-2010,55.8,10,8.6,81,61,0.01,0
21-07-2010,60.5,9.5,6.1,85,64,0.04,0
22-07-2010,55.3,9.7,6.2,90,60,0,0
23-07-2010,54.2,9.7,6,94,57,0,0
24-07-2010,50.4,10,7.8,85,61,0,0
25-07-2010,53.4,10,6.8,88,58,0,0
26-07-2010,55.3,9.8,5.8,94,59,0,0
27-07-2010,47.7,9.9,6.5,96,61,0,0
28-07-2010,56,10,5.3,83,66,0.07,0
29-07-2010,60.3,10,6.8,91,65,0.02,0
30-07-2010,56.3,9.9,5.8,90,62,0.06,0
31-07-2010,57.7,10,6.2,89,60,0,0
01-08-2010,60.3,9.8,6.4,91,62,0.08,0
02-08-2010,60.3,10,5.5,82,65,0.04,0
03-08-2010,54.4,9.8,6,87,59,0,0
04-08-2010,53.2,9.9,6.9,82,62,0.06,0
05-08-2010,53,9.9,5.2,85,56,0,0
06-08-2010,52.5,9.9,6,87,57,0,0
07-08-2010,51.6,9.5,4.5,91,56,0,0
08-08-2010,52.4,10,6.9,86,61,0.54,0
09-08-2010,56.5,10,5.9,89,61,0.05,0
10-08-2010,52.6,8.6,5.5,88,53,0,0
11-08-2010,44.9,9.8,5.5,94,57,0,0
12-08-2010,45.4,10,6.8,90,60,0.05,0
13-08-2010,40,9.7,5.5,85,59,0,0
14-08-2010,42,10,8.7,78,57,0,0
15-08-2010,50.4,10,4.6,82,56,0,0
16-08-2010,57.9,10,7.1,77,60,0.3,0
17-08-2010,53,9.1,4.6,86,52,0,0
18-08-2010,45.1,10,4.6,97,54,0,0
19-08-2010,48.6,10,6.8,85,65,0.07,0
20-08-2010,50.4,9.5,3.8,89,61,0,0
21-08-2010,46.9,9.3,3.7,92,55,0,0
22-08-2010,46.7,8.8,5.9,93,56,0,0
23-08-2010,49.3,10,6.8,83,67,0.04,0
24-08-2010,46.8,10,6.6,79,58,0,0
25-08-2010,45.8,9,4.8,87,50,0,0
26-08-2010,40.3,9.4,4.7,94,51,0,0
27-08-2010,41.7,9.3,6.2,95,54,0,0
28-08-2010,43.5,9.4,5.1,91,61,0,0
29-08-2010,43.2,10,6.7,88,57,0,0
30-08-2010,40.5,10,5.1,84,60,0,0
31-08-2010,41,10,6.1,79,57,0,0
01-09-2010,40.3,9.2,5.6,84,50,0,0
02-09-2010,37.8,10,6.5,74,51,0,0
03-09-2010,35.7,9.9,5.1,78,41,0,0
04-09-2010,36.3,9.4,2.7,91,47,0,0
05-09-2010,35.1,10,6.9,93,52,0,0
06-09-2010,29.2,10,13.7,81,56,0,0
07-09-2010,22.8,9.8,5.6,80,38,0,0
08-09-2010,41.9,9.4,5.8,83,51,0.01,0
09-09-2010,48.3,9.5,4.1,86,50,0,0
10-09-2010,30.7,10,7.7,77,49,0,0
11-09-2010,28.6,9.8,4.8,79,41,0,0
12-09-2010,29,9.7,4.8,82,45,0,0
13-09-2010,28.2,9.3,4.8,87,45,0,0
14-09-2010,33.7,10,3.6,89,49,0,0
16-09-2010,36.2,7.2,6,84,50,0,0
17-09-2010,37.1,10,4.1,80,50,0,0
18-09-2010,45.7,7.8,6.5,67,47,0,0
19-09-2010,44.1,7.8,3.5,88,44,0,0
20-09-2010,41.4,9.9,5.9,91,48,0,0
21-09-2010,42,10,6.8,74,51,0,0
22-09-2010,49.2,10,5,72,50,0.04,0
23-09-2010,46.7,10,7,77,52,0.01,0
24-09-2010,33,9.8,5.5,80,41,0,0
25-09-2010,33.3,9.7,4,77,48,0,0
26-09-2010,35.9,9.8,3.7,87,44,0,0
27-09-2010,37,10,6.7,86,48,0,0
28-09-2010,37,10,4.9,89,45,0,0
29-09-2010,35.8,10,8.2,82,49,0,0
30-09-2010,38.5,10,6.1,76,45,0,0
01-10-2010,40,10,4.8,80,43,0,0
02-10-2010,38.2,10,6.4,67,45,0,0
03-10-2010,40.5,10,4.1,76,39,0,0
04-10-2010,40.3,10,5.5,80,42,0,0
05-10-2010,37.8,9.8,4.7,82,44,0,0
06-10-2010,44.5,10,7.9,68,57,0,0
07-10-2010,46.2,9.4,4.2,81,49,0,0
08-10-2010,37.9,9.7,6.9,73,56,0.02,0
09-10-2010,28.5,10,5.7,68,42,0,0
10-10-2010,36.6,9.9,9,63,47,0.17,0
11-10-2010,43,10,4,71,40,0.01,0
12-10-2010,40.8,9.9,6,61,44,0.29,0
13-10-2010,39.7,9.8,3.8,64,37,0,0
14-10-2010,37.8,10,3,75,37,0,0
15-10-2010,33.4,9.9,3.4,78,38,0,0
16-10-2010,31.3,10,4.2,63,41,0,0
17-10-2010,33.6,10,4.4,69,37,0,0
18-10-2010,35.4,10,5.7,63,44,0.01,0
19-10-2010,36.4,7.7,3.3,69,32,0,0
20-10-2010,30.7,10,4.8,72,36,0,0
21-10-2010,30.6,10,4.2,71,35,0,0
22-10-2010,39.7,10,5.2,54,43,0.16,0
23-10-2010,45.4,7.8,2.9,64,47,0.2,0
24-10-2010,37,10,6.5,65,39,0,0
25-10-2010,30.2,10,11.8,63,37,0,0
26-10-2010,13.6,10,12.9,50,38,0,0
27-10-2010,12.1,10,12,50,35,0,0
28-10-2010,14.4,10,3.1,59,21,0,0
29-10-2010,19.6,10,2.4,70,30,0,0
30-10-2010,24.9,9.2,6.4,73,34,0,0
31-10-2010,29.8,9.2,5.6,61,38,0.01,0
01-11-2010,30.7,10,6,63,45,0,0
02-11-2010,28.7,10,3.5,73,31,0,0
03-11-2010,33.3,9.8,5.9,64,41,0,0
04-11-2010,26.1,10,3.7,57,27,0,0
05-11-2010,23,10,3.2,71,27,0,0
06-11-2010,25.9,10,2.6,74,32,0,0
07-11-2010,27.5,10,5.7,66,38,0,0
08-11-2010,26.1,10,4.9,65,33,0,0
09-11-2010,28.6,9.8,6.1,52,32,0.26,0
10-11-2010,29.1,8.9,5.1,41,29,0,0
11-11-2010,28.6,6.4,7.8,37,29,0.34,3
12-11-2010,24.2,7.9,3,39,17,0,0
13-11-2010,26.4,9.2,4.2,41,25,0,0
14-11-2010,26.4,8.2,3.9,42,25,0.02,0.4
15-11-2010,28,8.2,3.3,46,29,0.01,0.8
16-11-2010,27.6,10,6.8,56,27,0.02,0
17-11-2010,27.1,9.3,11.6,44,27,0,0
18-11-2010,23.8,10,3.1,44,23,0,0
19-11-2010,17.2,10,6.9,52,34,0,0
20-11-2010,26.1,9.5,3.8,35,27,0,0
21-11-2010,26.2,6.8,6.1,42,23,0,0
22-11-2010,20.4,7.9,7.4,43,23,0.04,0.5
23-11-2010,13.3,10,4.6,46,17,0,0
24-11-2010,13.3,9.9,8.4,41,19,0,0
25-11-2010,-6.5,10,8.7,37,10,0,0
26-11-2010,7.3,10,3.3,47,15,0,0
27-11-2010,16.2,10,2.9,50,18,0,0
28-11-2010,17,10,4.9,51,19,0.01,0.3
29-11-2010,16.1,9.7,14.9,33,24,0,0
30-11-2010,7,10,7,38,12,0,0
01-12-2010,12.6,10,3.8,56,22,0,0
02-12-2010,22.9,10,4.4,49,27,0,0
03-12-2010,23.9,10,8,65,26,0,0
04-12-2010,22.7,10,9.2,52,29,0,0
05-12-2010,17.5,10,4,37,25,0,0
06-12-2010,21.5,10,2.5,45,18,0,0
07-12-2010,25.2,10,6.1,53,31,0,0
08-12-2010,16.9,10,2.9,46,19,0,0
09-12-2010,19.2,10,6.9,60,29,0,0
10-12-2010,21.9,10,6.4,58,28,0,0
11-12-2010,13.6,10,12.2,43,25,0,0
12-12-2010,12.6,10,4.6,44,17,0,0
13-12-2010,19.6,10,4.9,66,29,0,0
14-12-2010,21.6,10,5,54,32,0,0
15-12-2010,20.8,10,6.5,46,33,0,0
16-12-2010,16.8,10,4.8,38,15,0,0
17-12-2010,11.8,10,3.9,32,20,0,0
18-12-2010,14,10,2.2,36,17,0,0
19-12-2010,17.8,9.6,2.1,51,21,0,0
20-12-2010,22.8,10,6.9,50,27,0,0
21-12-2010,18.3,10,5.1,40,27,0,0
22-12-2010,20.8,10,3.6,38,22,0,0
23-12-2010,22.5,6.8,3,48,22,0,0
24-12-2010,25.2,9.9,5.3,49,21,0,0
25-12-2010,19.8,9.7,3.6,50,14,0,0
26-12-2010,17.7,10,3.4,50,15,0,0
27-12-2010,18.6,10,3.9,43,20,0,0
28-12-2010,13.5,10,4.8,46,20,0,0
29-12-2010,12.9,10,3.9,55,19,0,0
30-12-2010,15.8,8.2,7.2,36,7,0.17,3.8
31-12-2010,4.3,5.1,9.3,15,5,0.05,0.6
05-01-2011,20.6,10,2.5,41,17,0,0
06-01-2011,18.6,10,3.1,49,19,0,0
07-01-2011,23,10,6.7,46,28,0,0
08-01-2011,24.1,9.1,3.4,46,20,0,0
09-01-2011,24.7,5.9,3.9,37,15,0.21,4.2
10-01-2011,4.6,7.3,5.4,17,0,0.03,0.7
11-01-2011,-5.4,9.9,2.5,14,-6,0,0
12-01-2011,-1.2,9.7,1.5,31,-4,0,0
13-01-2011,15.5,10,3.5,52,18,0,0
14-01-2011,26.1,10,3.5,51,30,0,0
15-01-2011,24.3,10,2.6,44,25,0,0
16-01-2011,24.3,10,2.9,46,23,0,0
17-01-2011,28.9,10,11.5,57,39,0,0
18-01-2011,24.2,10,8.3,53,34,0,0
19-01-2011,22.2,9.6,8.1,42,22,0.02,0.6
20-01-2011,13.5,10,6.2,32,13,0,0
21-01-2011,15.4,10,8.7,50,22,0,0
22-01-2011,17.7,10,10.9,47,25,0,0
23-01-2011,15.9,10,8.9,46,19,0,0
24-01-2011,13.7,10,4.6,43,25,0,0
25-01-2011,10.1,10,4.6,46,11,0,0
26-01-2011,25.7,10,3.7,50,27,0,0
01-02-2011,-11.2,9.8,11.8,7,-8,0.01,0.1
02-02-2011,-19.2,10,5.2,11,-13,0,0
03-02-2011,-3.6,10,3.1,40,-6,0,0
04-02-2011,22.2,7.6,2.7,47,12,0,0
05-02-2011,26.3,10,8.3,43,26,0,0
06-02-2011,17.8,9.4,11.6,35,24,0.05,0.5
07-02-2011,11.7,10,4.3,37,13,0,0
08-02-2011,6,4.1,8.7,34,4,0.22,2.4
09-02-2011,-3.2,9.3,3.7,22,-7,0,0
10-02-2011,1.4,10,2.8,33,1,0,0
11-02-2011,5.4,10,2.9,43,7,0,0
12-02-2011,16.4,10,5.9,59,22,0,0
13-02-2011,15,10,8.5,66,24,0,0
14-02-2011,18.6,10,6.6,53,25,0,0
15-02-2011,19.9,10,3.9,61,26,0,0
16-02-2011,19.3,10,6.7,67,27,0,0
17-02-2011,16,10,12.2,55,34,0,0
18-02-2011,14.5,10,6.2,57,22,0,0
19-02-2011,22,10,5.3,58,22,0,0
20-02-2011,25.6,10,6.7,51,23,0.12,0
21-02-2011,13.6,9.8,7,43,14,0,0
22-02-2011,14.4,10,4.9,52,16,0,0
23-02-2011,11.2,10,7.5,49,24,0,0
24-02-2011,17.8,10,5.8,41,21,0,0
25-02-2011,13.3,4,6.1,22,11,0.26,3.4
26-02-2011,14.1,8.1,4.6,51,13,0,0
27-02-2011,18.1,10,8,47,26,0,0
28-02-2011,23.7,10,5.3,57,19,0,0
01-03-2011,14.1,10,5,62,22,0,0
02-03-2011,18.4,10,4.1,53,24,0,0
03-03-2011,24,10,5.3,62,28,0,0
04-03-2011,27,10,6.3,53,30,0,0
05-03-2011,21.8,8.1,3.1,42,18,0,0
06-03-2011,18.1,10,6.7,45,25,0,0
07-03-2011,20.5,9.2,7.5,38,18,0,0
08-03-2011,18.7,7.3,5.3,40,19,0,0
09-03-2011,14.3,9.5,9.7,58,23,0,0
10-03-2011,13,10,3.5,70,25,0,0
11-03-2011,15.9,10,11.1,66,38,0,0
12-03-2011,20.1,10,6.6,54,31,0.03,0
13-03-2011,34.4,10,3.5,58,34,0.05,0
14-03-2011,24,10,4.5,62,26,0,0
15-03-2011,25.9,10,6.4,58,33,0,0
16-03-2011,27.4,10,5.4,73,30,0,0
17-03-2011,24.4,10,11.6,67,46,0,0
18-03-2011,29.7,8.8,8.6,55,33,0.04,0
19-03-2011,27,10,5.1,68,31,0,0
20-03-2011,15.2,10,8.5,65,44,0,0
21-03-2011,20.3,10,6.5,68,35,0,0
22-03-2011,15.4,10,12.5,65,43,0,0
23-03-2011,9,10,13.3,59,39,0,0
24-03-2011,17.1,10,6.1,49,23,0,0
25-03-2011,18.2,10,4.6,58,26,0,0
26-03-2011,23.7,8.3,7.7,57,31,0,0
27-03-2011,20.2,10,8.2,50,31,0.12,0
28-03-2011,27.6,8.9,7.1,56,32,0.05,0
29-03-2011,23.1,10,6.6,51,28,0,0
30-03-2011,20,10,5.6,56,35,0,0
31-03-2011,26.4,10,13.5,67,52,0,0
01-04-2011,28.1,10,11.1,70,47,0,0
02-04-2011,28.5,9.1,7,82,37,0,0
03-04-2011,27.9,9.7,13.8,72,33,0.04,0
04-04-2011,16.8,10,10.9,53,25,0,0
05-04-2011,21.3,10,6.5,74,35,0,0
06-04-2011,30.6,9.9,9,66,36,0.02,0
07-04-2011,35.6,9.7,5.9,62,37,0,0
11-04-2011,19.7,10,8.3,63,29,0,0
12-04-2011,21,10,5.6,65,31,0,0
13-04-2011,29.7,10,7,58,43,0.02,0
14-04-2011,33.7,7.3,6.4,53,32,0.9,2
15-04-2011,19.8,10,15.7,58,35,0,0
16-04-2011,19.9,10,6.6,67,33,0,0
17-04-2011,33.3,10,8.7,68,39,0,0
18-04-2011,38.1,10,7.9,61,45,0,0
19-04-2011,36.8,9.3,8.1,62,39,0.16,0
20-04-2011,27.1,10,7.3,50,31,0.01,0
21-04-2011,37.8,9.6,6.3,67,38,0.32,0
22-04-2011,24.3,10,13.2,58,42,0.09,0
23-04-2011,22.1,9.2,10.4,47,31,0.01,0.1
24-04-2011,30.2,9.9,6.5,53,35,0.09,0
25-04-2011,36.2,9.3,6.5,57,35,0.37,0
26-04-2011,32.9,9.1,5.9,56,34,0.01,0
27-04-2011,23.7,10,12.6,59,38,0,0
28-04-2011,17.2,10,6.1,71,29,0,0
29-04-2011,23.7,10,10.1,65,41,0,0
30-04-2011,11.2,10,15.9,50,35,0,0
01-05-2011,15.4,10,7.7,52,33,0,0
02-05-2011,25.9,10,6.1,55,32,0,0
03-05-2011,24.3,10,5.5,66,28,0,0
04-05-2011,28.3,10,6.8,65,41,0,0
05-05-2011,26.8,10,6.9,68,33,0,0
06-05-2011,24.1,10,5.1,76,39,0,0
07-05-2011,31.8,10,5.5,83,43,0,0
08-05-2011,25.8,10,3.8,85,42,0,0
09-05-2011,24.4,10,5.4,82,42,0,0
10-05-2011,23.8,10,7,73,41,0,0
11-05-2011,34.3,8.7,13.1,66,38,1.01,0
12-05-2011,38.2,9.6,8.3,50,39,0.82,0
13-05-2011,39.5,10,4.6,68,37,0,0
14-05-2011,35.2,10,5.6,60,41,0,0
15-05-2011,34.2,10,6.6,48,35,0.08,0
16-05-2011,37.3,10,5.6,63,40,0,0
17-05-2011,41.1,10,7.2,60,42,0.1,0
18-05-2011,43.5,9.5,6.2,53,44,0.64,0
19-05-2011,39.7,7.7,10.6,51,37,1.18,0
20-05-2011,39.7,9.8,7.2,59,39,0.1,0
21-05-2011,39.9,10,4.1,68,40,0,0
22-05-2011,35.8,10,8.4,77,53,0,0
23-05-2011,43.9,10,6.3,71,48,0.02,0
24-05-2011,44.9,9.8,4.9,57,43,0.17,0
25-05-2011,42.4,10,6.4,65,48,0,0
26-05-2011,44.5,10,4.8,63,45,0,0
27-05-2011,43,10,7.3,65,46,0,0
28-05-2011,40.8,10,6.7,61,47,0.07,0
29-05-2011,48.3,7,5.9,71,47,0.3,0
30-05-2011,49.8,9.8,10.1,71,55,0.01,0
31-05-2011,25.2,10,9.8,76,41,0,0
01-06-2011,38,10,4.6,77,47,0,0
02-06-2011,44.9,9.9,5.8,89,48,0,0
03-06-2011,28.3,10,7.6,77,47,0,0
04-06-2011,40.9,10,4.1,77,47,0,0
05-06-2011,49.9,9.9,4.8,88,51,0,0
06-06-2011,44.5,10,5.5,90,51,0.04,0
07-06-2011,31.8,10,10.3,84,59,0,0
08-06-2011,35,10,7.6,78,49,0,0
09-06-2011,48.1,8.5,6.9,70,49,1.72,0
10-06-2011,44.9,10,4.1,74,45,0,0
11-06-2011,44.1,10,6.4,80,47,0,0
12-06-2011,47.1,10,4.7,85,50,0,0
13-06-2011,40.1,10,5.3,84,54,0,0
14-06-2011,42.7,10,6.1,83,56,0,0
15-06-2011,37,10,6.1,84,50,0,0
16-06-2011,43.7,10,8.5,85,57,0.2,0
17-06-2011,48.5,10,8.6,77,52,0.18,0
18-06-2011,45.7,10,7.4,77,53,0,0
19-06-2011,47.6,10,7.8,72,55,0,0
20-06-2011,49.8,10,11.3,69,52,0.22,0
21-06-2011,42.2,10,10.7,80,55,0,0
22-06-2011,44.3,10,5,82,49,0,0
23-06-2011,46.8,10,4.4,87,53,0,0
24-06-2011,52.3,10,5.6,87,58,0,0
25-06-2011,55,10,6.6,87,57,0,0
26-06-2011,46.9,10,6.1,90,54,0,0
27-06-2011,42,10,7.1,82,57,0,0
28-06-2011,45.6,10,6.8,94,52,0,0
29-06-2011,44.6,10,4.8,97,59,0.01,0
30-06-2011,50.3,10,6,86,61,0.41,0
01-07-2011,52.5,10,5,87,55,0,0
05-07-2011,52.5,10,8.3,85,61,0.11,0
06-07-2011,59.1,10,4.2,78,62,0.32,0
07-07-2011,60.6,8.9,4.7,80,60,0.09,0
08-07-2011,60.4,9.9,5.9,88,59,0.02,0
09-07-2011,56.9,10,5.3,87,64,0.01,0
10-07-2011,56.3,10,4.8,89,58,0,0
11-07-2011,57,10,6.3,89,62,0.01,0
